City,date,rental_price,roomtype
New York,2021-09,5017.697512,2beds
New York,2021-10,5036.327824,2beds
New York,2021-11,5057.115003,2beds
New York,2021-12,5129.867907,2beds
New York,2022-01,5151.199073,2beds
New York,2022-02,5266.967823,2beds
New York,2022-03,5383.665938,2beds
Philadelphia,2018-01,1705.432222,2beds
Philadelphia,2018-02,1734.172535,2beds
Philadelphia,2018-03,1763.466894,2beds
Philadelphia,2018-04,1775.618523,2beds
Philadelphia,2018-05,1786.807998,2beds
Philadelphia,2018-06,1797.897095,2beds
Philadelphia,2018-07,1806.994775,2beds
Philadelphia,2018-08,1814.18152,2beds
Philadelphia,2018-09,1812.929965,2beds
Philadelphia,2018-10,1807.558898,2beds
Philadelphia,2018-11,1811.588112,2beds
Philadelphia,2018-12,1811.821477,2beds
Philadelphia,2019-01,1820.834123,2beds
Philadelphia,2019-02,1831.668998,2beds
Philadelphia,2019-03,1847.270011,2beds
Philadelphia,2019-04,1854.556133,2beds
Philadelphia,2019-05,1856.463407,2beds
Philadelphia,2019-06,1871.156384,2beds
Philadelphia,2019-07,1880.864789,2beds
Philadelphia,2019-08,1884.188166,2beds
Philadelphia,2019-09,1881.868565,2beds
Philadelphia,2019-10,1812.639603,2beds
Philadelphia,2019-11,1820.536663,2beds
Philadelphia,2019-12,1822.553943,2beds
Philadelphia,2020-01,1835.653209,2beds
Philadelphia,2020-02,1852.541145,2beds
Philadelphia,2020-03,1853.570479,2beds
Philadelphia,2020-04,1795.916209,2beds
Philadelphia,2020-05,1789.619082,2beds
Philadelphia,2020-06,1794.705973,2beds
Philadelphia,2020-07,1794.103718,2beds
Philadelphia,2020-08,1791.434366,2beds
Philadelphia,2020-09,1708.967583,2beds
Philadelphia,2020-10,1691.149151,2beds
Philadelphia,2020-11,1682.705566,2beds
Philadelphia,2020-12,1682.949231,2beds
Philadelphia,2021-01,1644.756858,2beds
Philadelphia,2021-02,1652.817762,2beds
Philadelphia,2021-03,1708.854865,2beds
Philadelphia,2021-04,1688.617327,2beds
Philadelphia,2021-05,1711.872206,2beds
Philadelphia,2021-06,1783.937841,2beds
Philadelphia,2021-07,1763.449961,2beds
Philadelphia,2021-08,1803.318738,2beds
Philadelphia,2021-09,1819.784915,2beds
Philadelphia,2021-10,1878.386648,2beds
Philadelphia,2021-11,1856.832388,2beds
Philadelphia,2021-12,1881.677253,2beds
Philadelphia,2022-01,1866.960059,2beds
Philadelphia,2022-02,1881.351735,2beds
Philadelphia,2022-03,1894.098719,2beds
Pittsburgh,2018-01,1284.502984,2beds
Pittsburgh,2018-02,1296.568757,2beds
Pittsburgh,2018-03,1307.219465,2beds
Pittsburgh,2018-04,1318.284488,2beds
Pittsburgh,2018-05,1316.971898,2beds
Pittsburgh,2018-06,1336.240016,2beds
Pittsburgh,2018-07,1340.797203,2beds
Pittsburgh,2018-08,1333.503049,2beds
Pittsburgh,2018-09,1317.492592,2beds
Pittsburgh,2018-10,1319.379337,2beds
Pittsburgh,2018-11,1322.401123,2beds
Pittsburgh,2018-12,1312.91713,2beds
Pittsburgh,2019-01,1328.297451,2beds
Pittsburgh,2019-02,1348.448338,2beds
Pittsburgh,2019-03,1357.897656,2beds
Pittsburgh,2019-04,1384.553764,2beds
Pittsburgh,2019-05,1390.794875,2beds
Pittsburgh,2019-06,1386.277084,2beds
Pittsburgh,2019-07,1389.779787,2beds
Pittsburgh,2019-08,1395.198655,2beds
Pittsburgh,2019-09,1394.068321,2beds
Pittsburgh,2019-10,1389.809732,2beds
Pittsburgh,2019-11,1396.75741,2beds
Pittsburgh,2019-12,1421.505436,2beds
Pittsburgh,2020-01,1413.508385,2beds
Pittsburgh,2020-02,1425.728292,2beds
Pittsburgh,2020-03,1428.884937,2beds
Pittsburgh,2020-04,1428.849668,2beds
Pittsburgh,2020-05,1416.097057,2beds
Pittsburgh,2020-06,1415.641221,2beds
Pittsburgh,2020-07,1418.860262,2beds
Pittsburgh,2020-08,1428.117091,2beds
Pittsburgh,2020-09,1425.664771,2beds
Pittsburgh,2020-10,1439.342776,2beds
Pittsburgh,2020-11,1463.105146,2beds
Pittsburgh,2020-12,1465.390851,2beds
Pittsburgh,2021-01,1675.057934,2beds
Pittsburgh,2021-02,1716.078821,2beds
Pittsburgh,2021-03,1719.070912,2beds
Pittsburgh,2021-04,1732.073935,2beds
Pittsburgh,2021-05,1762.864681,2beds
Pittsburgh,2021-06,1764.44774,2beds
Pittsburgh,2021-07,1794.56043,2beds
Pittsburgh,2021-08,1809.89707,2beds
Pittsburgh,2021-09,1846.424178,2beds
Pittsburgh,2021-10,1843.682122,2beds
Pittsburgh,2021-11,1867.613817,2beds
Pittsburgh,2021-12,1855.080224,2beds
Pittsburgh,2022-01,1856.039216,2beds
Pittsburgh,2022-02,1864.210399,2beds
Pittsburgh,2022-03,1885.602773,2beds
San Francisco,2018-01,5388.463566,2beds
San Francisco,2018-02,5377.124369,2beds
San Francisco,2018-03,5393.753513,2beds
San Francisco,2018-04,5403.072245,2beds
San Francisco,2018-05,5451.426959,2beds
San Francisco,2018-06,5496.044058,2beds
San Francisco,2018-07,5500.936746,2beds
San Francisco,2018-08,5570.199846,2beds
San Francisco,2018-09,5579.328156,2beds
San Francisco,2018-10,5563.371933,2beds
San Francisco,2018-11,5540.357058,2beds
San Francisco,2018-12,5563.579152,2beds
San Francisco,2019-01,5543.535072,2beds
San Francisco,2019-02,5552.704825,2beds
San Francisco,2019-03,5561.898853,2beds
San Francisco,2019-04,5534.441404,2beds
San Francisco,2019-05,5598.924472,2beds
San Francisco,2019-06,5649.556153,2beds
San Francisco,2019-07,5688.564992,2beds
San Francisco,2019-08,5714.900357,2beds
San Francisco,2019-09,5681.343493,2beds
San Francisco,2019-10,5623.654668,2beds
San Francisco,2019-11,5626.776846,2beds
San Francisco,2019-12,5568.669836,2beds
San Francisco,2020-01,5562.191085,2beds
San Francisco,2020-02,5602.589169,2beds
San Francisco,2020-03,5546.971887,2beds
San Francisco,2020-04,5502.579073,2beds
San Francisco,2020-05,5455.044439,2beds
San Francisco,2020-06,5408.432982,2beds
San Francisco,2020-07,5317.22135,2beds
San Francisco,2020-08,5186.916408,2beds
San Francisco,2020-09,5055.440028,2beds
San Francisco,2020-10,4938.866865,2beds
San Francisco,2020-11,4877.618525,2beds
San Francisco,2020-12,4791.019496,2beds
San Francisco,2021-01,4787.252394,2beds
San Francisco,2021-02,4843.899286,2beds
San Francisco,2021-03,4875.097331,2beds
San Francisco,2021-04,4946.499703,2beds
San Francisco,2021-05,5004.011879,2beds
San Francisco,2021-06,5127.207349,2beds
San Francisco,2021-07,5243.156464,2beds
San Francisco,2021-08,5304.235209,2beds
San Francisco,2021-09,5355.391606,2beds
San Francisco,2021-10,5323.41807,2beds
San Francisco,2021-11,5312.932763,2beds
San Francisco,2021-12,5332.884114,2beds
San Francisco,2022-01,5372.618008,2beds
San Francisco,2022-02,5449.876876,2beds
San Francisco,2022-03,5435.294256,2beds
Seattle,2018-01,2904.958352,2beds
Seattle,2018-02,2915.199121,2beds
Seattle,2018-03,2922.153578,2beds
Seattle,2018-04,2929.547256,2beds
Seattle,2018-05,2937.415104,2beds
Seattle,2018-06,2956.087454,2beds
Seattle,2018-07,2955.421653,2beds
Seattle,2018-08,2954.348335,2beds
Seattle,2018-09,2945.016417,2beds
Seattle,2018-10,2970.581593,2beds
Seattle,2018-11,2916.141501,2beds
Seattle,2018-12,2910.214667,2beds
Seattle,2019-01,2925.261748,2beds
Seattle,2019-02,2943.671492,2beds
Seattle,2019-03,2965.800245,2beds
Seattle,2019-04,2991.40981,2beds
Seattle,2019-05,3022.160709,2beds
Seattle,2019-06,3050.768514,2beds
Seattle,2019-07,3084.053158,2beds
Seattle,2019-08,3094.24923,2beds
Seattle,2019-09,3073.448574,2beds
Seattle,2019-10,3071.363627,2beds
Seattle,2019-11,3060.268441,2beds
Seattle,2019-12,3086.749293,2beds
Seattle,2020-01,3130.324492,2beds
Seattle,2020-02,3170.012369,2beds
Seattle,2020-03,3182.341068,2beds
Seattle,2020-04,3170.20891,2beds
Seattle,2020-05,3148.908368,2beds
Seattle,2020-06,3157.836233,2beds
Seattle,2020-07,3152.633627,2beds
Seattle,2020-08,3136.792398,2beds
Seattle,2020-09,3103.617563,2beds
Seattle,2020-10,3034.043402,2beds
Seattle,2020-11,2974.25299,2beds
Seattle,2020-12,2945.905899,2beds
Seattle,2021-01,2955.597072,2beds
Seattle,2021-02,2971.813408,2beds
Seattle,2021-03,3077.484634,2beds
Seattle,2021-04,3091.642702,2beds
Seattle,2021-05,3170.732685,2beds
Seattle,2021-06,3266.191515,2beds
Seattle,2021-07,3366.417114,2beds
Seattle,2021-08,3451.658445,2beds
Seattle,2021-09,3517.702655,2beds
Seattle,2021-10,3531.702601,2beds
Seattle,2021-11,3560.626105,2beds
Seattle,2021-12,3557.855246,2beds
Seattle,2022-01,3575.994404,2beds
Seattle,2022-02,3602.133107,2beds
Seattle,2022-03,3636.530956,2beds
Washington,2018-01,3738.936998,2beds
Washington,2018-02,3758.770337,2beds
Washington,2018-03,3761.938071,2beds
Washington,2018-04,3783.147045,2beds
Washington,2018-05,3820.390511,2beds
Washington,2018-06,3848.616402,2beds
Washington,2018-07,3864.080153,2beds
Washington,2018-08,3872.090171,2beds
Washington,2018-09,3866.921542,2beds
Washington,2018-10,3846.010583,2beds
Washington,2018-11,3850.177833,2beds
Washington,2018-12,3871.941325,2beds
Washington,2019-01,3926.970899,2beds
Washington,2019-02,3928.525474,2beds
Washington,2019-03,3948.788207,2beds
Washington,2019-04,3967.297675,2beds
Washington,2019-05,3988.828749,2beds
Washington,2019-06,4011.16387,2beds
Washington,2019-07,4024.725023,2beds
Washington,2019-08,4011.453896,2beds
Washington,2019-09,4011.064606,2beds
Washington,2019-10,3998.723412,2beds
Washington,2019-11,3988.175187,2beds
Washington,2019-12,3967.584027,2beds
Washington,2020-01,3995.175874,2beds
Washington,2020-02,4019.056844,2beds
Washington,2020-03,4044.029448,2beds
Washington,2020-04,4051.754269,2beds
Washington,2020-05,3990.517247,2beds
Washington,2020-06,3962.734368,2beds
Washington,2020-07,3935.592749,2beds
Washington,2020-08,3910.14361,2beds
Washington,2020-09,3895.67596,2beds
Washington,2020-10,3836.284542,2beds
Washington,2020-11,3837.798341,2beds
Washington,2020-12,3806.255029,2beds
Washington,2021-01,3804.011407,2beds
Washington,2021-02,3819.850252,2beds
Washington,2021-03,3830.761979,2beds
Washington,2021-04,3857.303545,2beds
Washington,2021-05,3917.777579,2beds
Washington,2021-06,3988.923237,2beds
Washington,2021-07,4021.369885,2beds
Washington,2021-08,4112.889983,2beds
Washington,2021-09,4110.203989,2beds
Washington,2021-10,4183.469618,2beds
Washington,2021-11,4213.923605,2beds
Washington,2021-12,4237.697755,2beds
Washington,2022-01,4274.441005,2beds
Washington,2022-02,4305.132498,2beds
Washington,2022-03,4345.913589,2beds
Boston,2018-01,6263.922814,3beds
Boston,2018-02,6335.188494,3beds
Boston,2018-03,6318.125315,3beds
Boston,2018-04,6305.224546,3beds
Boston,2018-05,6332.002735,3beds
Boston,2018-06,6352.322067,3beds
Boston,2018-07,6356.129545,3beds
Boston,2018-08,6325.197711,3beds
Boston,2018-09,6269.519427,3beds
Boston,2018-10,6262.547635,3beds
Boston,2018-11,6240.982457,3beds
Boston,2018-12,6230.666948,3beds
Boston,2019-01,6321.226275,3beds
Boston,2019-02,6330.208007,3beds
Boston,2019-03,6407.11565,3beds
Boston,2019-04,6478.264592,3beds
Boston,2019-05,6538.308022,3beds
Boston,2019-06,6601.318161,3beds
Boston,2019-07,6618.865162,3beds
Boston,2019-08,6654.833803,3beds
Boston,2019-09,6586.260654,3beds
Boston,2019-10,6528.506702,3beds
Boston,2019-11,6516.564429,3beds
Boston,2019-12,6512.950247,3beds
Boston,2020-01,6555.478154,3beds
Boston,2020-02,7153.335488,3beds
Boston,2020-03,7200.880216,3beds
Boston,2020-04,7136.661208,3beds
Boston,2020-05,7104.264806,3beds
Boston,2020-06,7031.025549,3beds
Boston,2020-07,6934.781949,3beds
Boston,2020-08,6738.394234,3beds
Boston,2020-09,6604.949931,3beds
Boston,2020-10,6457.926019,3beds
Boston,2020-11,6360.710941,3beds
Boston,2020-12,6357.386653,3beds
Boston,2021-01,6491.498847,3beds
Boston,2021-02,6601.329582,3beds
Boston,2021-03,6943.332507,3beds
Boston,2021-04,6849.352385,3beds
Boston,2021-05,6868.143805,3beds
Boston,2021-06,7015.310669,3beds
Boston,2021-07,7117.61995,3beds
Boston,2021-08,7223.851619,3beds
Boston,2021-09,7258.29868,3beds
Boston,2021-10,7248.540097,3beds
Boston,2021-11,7347.246819,3beds
Boston,2021-12,7370.194949,3beds
Boston,2022-01,7443.873363,3beds
Boston,2022-02,7467.012586,3beds
Boston,2022-03,7554.37251,3beds
Chicago,2018-01,4161.564854,3beds
Chicago,2018-02,4193.95727,3beds
Chicago,2018-03,4191.085029,3beds
Chicago,2018-04,4216.143448,3beds
Chicago,2018-05,4252.627338,3beds
Chicago,2018-06,4273.431451,3beds
Chicago,2018-07,4257.180128,3beds
Chicago,2018-08,4238.112345,3beds
Chicago,2018-09,4200.764302,3beds
Chicago,2018-10,4165.876852,3beds
Chicago,2018-11,4142.453294,3beds
Chicago,2018-12,4118.810997,3beds
Chicago,2019-01,4137.566076,3beds
Chicago,2019-02,4167.826984,3beds
Chicago,2019-03,4209.949638,3beds
Chicago,2019-04,4251.929912,3beds
Chicago,2019-05,4294.333229,3beds
Chicago,2019-06,4331.147058,3beds
Chicago,2019-07,4351.444584,3beds
Chicago,2019-08,4356.892346,3beds
Chicago,2019-09,4326.597222,3beds
Chicago,2019-10,4309.885574,3beds
Chicago,2019-11,4274.419875,3beds
Chicago,2019-12,4272.63294,3beds
Chicago,2020-01,4297.672768,3beds
Chicago,2020-02,4322.288092,3beds
Chicago,2020-03,4344.633259,3beds
Chicago,2020-04,4327.918143,3beds
Chicago,2020-05,4315.768556,3beds
Chicago,2020-06,4215.318654,3beds
Chicago,2020-07,4191.747879,3beds
Chicago,2020-08,4163.810258,3beds
Chicago,2020-09,4080.043884,3beds
Chicago,2020-10,4041.29365,3beds
Chicago,2020-11,3984.150619,3beds
Chicago,2020-12,3974.794041,3beds
Chicago,2021-01,3991.670903,3beds
Chicago,2021-02,4017.743112,3beds
Chicago,2021-03,4072.591259,3beds
Chicago,2021-04,4171.945779,3beds
Chicago,2021-05,4286.900281,3beds
Chicago,2021-06,4333.7576,3beds
Chicago,2021-07,4369.660325,3beds
Chicago,2021-08,4431.524153,3beds
Chicago,2021-09,4413.711262,3beds
Chicago,2021-10,4414.927603,3beds
Chicago,2021-11,4406.936383,3beds
Chicago,2021-12,4438.499021,3beds
Chicago,2022-01,4489.742933,3beds
Chicago,2022-02,4532.688284,3beds
Chicago,2022-03,4601.520436,3beds
Detroit,2020-05,1085.627746,3beds
Detroit,2020-06,1078.226261,3beds
Detroit,2020-07,907.8267222,3beds
Detroit,2020-08,966.7745185,3beds
Detroit,2020-09,1001.990312,3beds
Detroit,2020-10,990.1814393,3beds
Detroit,2020-11,1015.089237,3beds
Detroit,2020-12,982.0749174,3beds
Detroit,2021-01,978.1595025,3beds
Detroit,2021-02,1078.208467,3beds
Detroit,2021-03,1025.850795,3beds
Detroit,2021-04,996.3134225,3beds
Detroit,2021-05,997.5128157,3beds
Detroit,2021-06,995.1891047,3beds
Detroit,2021-07,1052.453352,3beds
Detroit,2021-08,1052.584748,3beds
Detroit,2021-09,1097.813257,3beds
Detroit,2021-10,1096.957332,3beds
Detroit,2021-11,1099.90395,3beds
Detroit,2021-12,1076.007026,3beds
Detroit,2022-01,1097.102216,3beds
Detroit,2022-02,1093.259596,3beds
Detroit,2022-03,1116.599804,3beds
Los Angeles,2018-01,5663.388898,3beds
Los Angeles,2018-02,5692.867044,3beds
Los Angeles,2018-03,5671.630826,3beds
Los Angeles,2018-04,5718.603245,3beds
Los Angeles,2018-05,5760.222729,3beds
Los Angeles,2018-06,5795.073147,3beds
Los Angeles,2018-07,5795.056146,3beds
Los Angeles,2018-08,5816.796489,3beds
Los Angeles,2018-09,5828.762521,3beds
Los Angeles,2018-10,5837.038302,3beds
Los Angeles,2018-11,5851.339815,3beds
Los Angeles,2018-12,5882.87811,3beds
Los Angeles,2019-01,5904.494021,3beds
Los Angeles,2019-02,5911.120813,3beds
Los Angeles,2019-03,5925.006367,3beds
Los Angeles,2019-04,5945.742154,3beds
Los Angeles,2019-05,6003.827759,3beds
Los Angeles,2019-06,6024.37743,3beds
Los Angeles,2019-07,6021.056559,3beds
Los Angeles,2019-08,6040.494183,3beds
Los Angeles,2019-09,6015.512364,3beds
Los Angeles,2019-10,6016.402145,3beds
Los Angeles,2019-11,6036.700811,3beds
Los Angeles,2019-12,6076.702214,3beds
Los Angeles,2020-01,6108.309502,3beds
Los Angeles,2020-02,6111.486315,3beds
Los Angeles,2020-03,6180.585863,3beds
Los Angeles,2020-04,5750.32163,3beds
Los Angeles,2020-05,6128.089727,3beds
Los Angeles,2020-06,6097.155277,3beds
Los Angeles,2020-07,6122.520877,3beds
Los Angeles,2020-08,6147.85852,3beds
Los Angeles,2020-09,6167.426287,3beds
Los Angeles,2020-10,6174.126838,3beds
Los Angeles,2020-11,6147.956566,3beds
Los Angeles,2020-12,6015.288399,3beds
Los Angeles,2021-01,5987.87233,3beds
Los Angeles,2021-02,6011.863185,3beds
Los Angeles,2021-03,6036.691368,3beds
Los Angeles,2021-04,6152.866815,3beds
Los Angeles,2021-05,6361.959194,3beds
Los Angeles,2021-06,6041.9697,3beds
Los Angeles,2021-07,6649.657611,3beds
Los Angeles,2021-08,6701.981794,3beds
Los Angeles,2021-09,6932.381432,3beds
Los Angeles,2021-10,6873.433029,3beds
Los Angeles,2021-11,6599.817163,3beds
Los Angeles,2021-12,7167.50622,3beds
Los Angeles,2022-01,7127.383443,3beds
Los Angeles,2022-02,7182.458086,3beds
Los Angeles,2022-03,7229.127793,3beds
New York,2018-01,7353.473972,3beds
New York,2018-02,7413.554937,3beds
New York,2018-03,7474.478598,3beds
New York,2018-04,7501.104697,3beds
New York,2018-05,7531.664123,3beds
New York,2018-06,7542.184303,3beds
New York,2018-07,7569.816948,3beds
New York,2018-08,7656.905289,3beds
New York,2018-09,7657.118974,3beds
New York,2018-10,7579.869427,3beds
New York,2018-11,7570.832868,3beds
New York,2018-12,7529.60246,3beds
New York,2019-01,7511.58833,3beds
New York,2019-02,7548.808508,3beds
New York,2019-03,7584.698061,3beds
New York,2019-04,7581.438461,3beds
New York,2019-05,7643.665562,3beds
New York,2019-06,7707.953256,3beds
New York,2019-07,7760.153733,3beds
New York,2019-08,7780.533954,3beds
New York,2019-09,7771.585435,3beds
New York,2019-10,7735.016194,3beds
New York,2019-11,7709.866294,3beds
New York,2019-12,7692.103686,3beds
New York,2020-01,7719.539546,3beds
New York,2020-02,7757.92913,3beds
New York,2020-03,7737.845583,3beds
New York,2020-04,7748.143369,3beds
New York,2020-05,7679.276379,3beds
New York,2020-06,7541.671003,3beds
New York,2020-07,7400.768629,3beds
New York,2020-08,7175.340889,3beds
New York,2020-09,7024.397863,3beds
New York,2020-10,6849.760051,3beds
New York,2020-11,6824.719221,3beds
New York,2020-12,6720.767081,3beds
New York,2021-01,6717.24699,3beds
New York,2021-02,6856.409182,3beds
New York,2021-03,6951.658609,3beds
New York,2021-04,7100.22746,3beds
New York,2021-05,7285.980157,3beds
New York,2021-06,7507.229512,3beds
New York,2021-07,7819.28693,3beds
New York,2021-08,7952.30365,3beds
New York,2021-09,8078.84451,3beds
New York,2021-10,8073.328694,3beds
New York,2021-11,8098.791769,3beds
New York,2021-12,8245.210073,3beds
New York,2022-01,8256.198042,3beds
New York,2022-02,8365.371407,3beds
New York,2022-03,8541.614603,3beds
Philadelphia,2018-01,2395.740575,3beds
Philadelphia,2018-02,2446.99025,3beds
Philadelphia,2018-03,2496.70165,3beds
Philadelphia,2018-04,2522.388619,3beds
Philadelphia,2018-05,2541.80034,3beds
Philadelphia,2018-06,2557.009992,3beds
Philadelphia,2018-07,2578.238024,3beds
Philadelphia,2018-08,2593.532728,3beds
Philadelphia,2018-09,2604.151049,3beds
Philadelphia,2018-10,2600.460502,3beds
Philadelphia,2018-11,2619.158046,3beds
Philadelphia,2018-12,2614.483,3beds
Philadelphia,2019-01,2629.562072,3beds
Philadelphia,2019-02,2573.11134,3beds
Philadelphia,2019-03,2597.079288,3beds
Philadelphia,2019-04,2608.719812,3beds
Philadelphia,2019-05,2618.186371,3beds
Philadelphia,2019-06,2644.973313,3beds
Philadelphia,2019-07,2668.162216,3beds
Philadelphia,2019-08,2678.684446,3beds
Philadelphia,2019-09,2672.361852,3beds
Philadelphia,2019-10,2567.762489,3beds
Philadelphia,2019-11,2577.708746,3beds
Philadelphia,2019-12,2583.457516,3beds
Philadelphia,2020-01,2607.52873,3beds
Philadelphia,2020-02,2624.684233,3beds
Philadelphia,2020-03,2621.048642,3beds
Philadelphia,2020-04,2530.568595,3beds
Philadelphia,2020-05,2513.186286,3beds
Philadelphia,2020-06,2520.473573,3beds
Philadelphia,2020-07,2517.460683,3beds
Philadelphia,2020-08,2515.183293,3beds
Philadelphia,2020-09,2394.412314,3beds
Philadelphia,2020-10,2367.880928,3beds
Philadelphia,2020-11,2353.988896,3beds
Philadelphia,2020-12,2356.479527,3beds
Philadelphia,2021-01,2298.203864,3beds
Philadelphia,2021-02,2308.864259,3beds
Philadelphia,2021-03,2394.928003,3beds
Philadelphia,2021-04,2365.687737,3beds
Philadelphia,2021-05,2397.887084,3beds
Philadelphia,2021-06,2485.3639,3beds
Philadelphia,2021-07,2450.450637,3beds
Philadelphia,2021-08,2511.020935,3beds
Philadelphia,2021-09,2540.21827,3beds
Philadelphia,2021-10,2629.437165,3beds
Philadelphia,2021-11,2587.63071,3beds
Philadelphia,2021-12,2624.769618,3beds
Philadelphia,2022-01,2590.796946,3beds
Philadelphia,2022-02,2602.4752,3beds
Philadelphia,2022-03,2617.099219,3beds
Pittsburgh,2018-01,1510.803408,3beds
Pittsburgh,2018-02,1522.542024,3beds
Pittsburgh,2018-03,1535.442362,3beds
Pittsburgh,2018-04,1550.080798,3beds
Pittsburgh,2018-05,1551.740685,3beds
Pittsburgh,2018-06,1573.980727,3beds
Pittsburgh,2018-07,1580.961669,3beds
Pittsburgh,2018-08,1570.257643,3beds
Pittsburgh,2018-09,1546.40413,3beds
Pittsburgh,2018-10,1542.780767,3beds
Pittsburgh,2018-11,1541.283872,3beds
Pittsburgh,2018-12,1530.974473,3beds
Pittsburgh,2019-01,1552.03652,3beds
Pittsburgh,2019-02,1576.997362,3beds
Pittsburgh,2019-03,1584.534729,3beds
Pittsburgh,2019-04,1608.100034,3beds
Pittsburgh,2019-05,1610.826343,3beds
Pittsburgh,2019-06,1605.455936,3beds
Pittsburgh,2019-07,1614.576232,3beds
Pittsburgh,2019-08,1624.374152,3beds
Pittsburgh,2019-09,1630.237303,3beds
Pittsburgh,2019-10,1629.292464,3beds
Pittsburgh,2019-11,1641.302286,3beds
Pittsburgh,2019-12,1669.619844,3beds
Pittsburgh,2020-01,1655.816784,3beds
Pittsburgh,2020-02,1670.682689,3beds
Pittsburgh,2020-03,1674.241056,3beds
Pittsburgh,2020-04,1672.555674,3beds
Pittsburgh,2020-05,1653.76128,3beds
Pittsburgh,2020-06,1657.39403,3beds
Pittsburgh,2020-07,1672.303513,3beds
Pittsburgh,2020-08,1694.029075,3beds
Pittsburgh,2020-09,1697.92788,3beds
Pittsburgh,2020-10,1716.973608,3beds
Pittsburgh,2020-11,1744.557726,3beds
Pittsburgh,2020-12,1743.669419,3beds
Pittsburgh,2021-01,2038.91841,3beds
Pittsburgh,2021-02,2086.507356,3beds
Pittsburgh,2021-03,2083.259932,3beds
Pittsburgh,2021-04,2098.251218,3beds
Pittsburgh,2021-05,2144.72282,3beds
Pittsburgh,2021-06,2158.986663,3beds
Pittsburgh,2021-07,2201.450035,3beds
Pittsburgh,2021-08,2215.014174,3beds
Pittsburgh,2021-09,2255.142782,3beds
Pittsburgh,2021-10,2254.815829,3beds
Pittsburgh,2021-11,2290.619234,3beds
Pittsburgh,2021-12,2281.57751,3beds
Pittsburgh,2022-01,2287.940933,3beds
Pittsburgh,2022-02,2300.916219,3beds
Pittsburgh,2022-03,2329.655183,3beds
San Francisco,2018-01,7868.638338,3beds
San Francisco,2018-02,7838.717288,3beds
San Francisco,2018-03,7830.467807,3beds
San Francisco,2018-04,7833.814115,3beds
San Francisco,2018-05,7898.562864,3beds
San Francisco,2018-06,7939.421763,3beds
San Francisco,2018-07,7911.210639,3beds
San Francisco,2018-08,7972.527657,3beds
San Francisco,2018-09,7957.392192,3beds
San Francisco,2018-10,7969.117707,3beds
San Francisco,2018-11,7951.838586,3beds
San Francisco,2018-12,7985.008005,3beds
San Francisco,2019-01,7960.003489,3beds
San Francisco,2019-02,7986.869858,3beds
San Francisco,2019-03,7997.930729,3beds
San Francisco,2019-04,7950.328342,3beds
San Francisco,2019-05,8017.04763,3beds
San Francisco,2019-06,8089.316622,3beds
San Francisco,2019-07,8126.607813,3beds
San Francisco,2019-08,8146.935986,3beds
San Francisco,2019-09,8079.504157,3beds
San Francisco,2019-10,8014.690522,3beds
San Francisco,2019-11,8013.57292,3beds
San Francisco,2019-12,7948.31087,3beds
San Francisco,2020-01,7931.640003,3beds
San Francisco,2020-02,7972.998773,3beds
San Francisco,2020-03,7907.124038,3beds
San Francisco,2020-04,7842.170097,3beds
San Francisco,2020-05,7761.085977,3beds
San Francisco,2020-06,7668.759413,3beds
San Francisco,2020-07,7546.142134,3beds
San Francisco,2020-08,7390.795169,3beds
San Francisco,2020-09,7210.204149,3beds
San Francisco,2020-10,7049.75482,3beds
San Francisco,2020-11,6935.347334,3beds
San Francisco,2020-12,6806.558618,3beds
San Francisco,2021-01,6809.996263,3beds
San Francisco,2021-02,6888.233214,3beds
San Francisco,2021-03,6948.225297,3beds
San Francisco,2021-04,7052.459767,3beds
San Francisco,2021-05,7141.185888,3beds
San Francisco,2021-06,7299.474166,3beds
San Francisco,2021-07,7476.484728,3beds
San Francisco,2021-08,7576.605851,3beds
San Francisco,2021-09,7676.125756,3beds
San Francisco,2021-10,7631.073492,3beds
San Francisco,2021-11,7581.384929,3beds
San Francisco,2021-12,7584.6083,3beds
San Francisco,2022-01,7622.034379,3beds
San Francisco,2022-02,7815.815354,3beds
San Francisco,2022-03,7709.93525,3beds
Seattle,2018-01,3806.291998,3beds
Seattle,2018-02,3814.940292,3beds
Seattle,2018-03,3815.874225,3beds
Seattle,2018-04,3817.425169,3beds
Seattle,2018-05,3822.756436,3beds
Seattle,2018-06,3841.29111,3beds
Seattle,2018-07,3836.943379,3beds
Seattle,2018-08,3836.794276,3beds
Seattle,2018-09,3831.974443,3beds
Seattle,2018-10,3901.469899,3beds
Seattle,2018-11,3810.774991,3beds
Seattle,2018-12,3804.502434,3beds
Seattle,2019-01,3823.423932,3beds
Seattle,2019-02,3848.718805,3beds
Seattle,2019-03,3875.960599,3beds
Seattle,2019-04,3911.18407,3beds
Seattle,2019-05,3956.391873,3beds
Seattle,2019-06,4003.332435,3beds
Seattle,2019-07,4057.814397,3beds
Seattle,2019-08,4077.801203,3beds
Seattle,2019-09,4053.562334,3beds
Seattle,2019-10,4053.43162,3beds
Seattle,2019-11,4034.965975,3beds
Seattle,2019-12,4075.894145,3beds
Seattle,2020-01,4134.456306,3beds
Seattle,2020-02,4186.834053,3beds
Seattle,2020-03,4199.111019,3beds
Seattle,2020-04,4179.709624,3beds
Seattle,2020-05,4152.701149,3beds
Seattle,2020-06,4164.619948,3beds
Seattle,2020-07,4161.257391,3beds
Seattle,2020-08,4142.795444,3beds
