City,date,housing_price,roomtype
Washington,2021-09,1240799.9090909092,4beds
Washington,2021-10,1186140.8333333333,4beds
Washington,2021-11,1190631.1666666667,4beds
Washington,2021-12,1195971.6666666667,4beds
Washington,2022-01,1203064.0833333333,4beds
Washington,2022-02,1217150.5833333333,4beds
Washington,2022-03,1229998.1666666667,4beds
Boston,2018-01,1324541.6666666667,5beds
Boston,2018-02,1332789.3333333333,5beds
Boston,2018-03,1343133.6666666667,5beds
Boston,2018-04,1345007.0,5beds
Boston,2018-05,1349124.6666666667,5beds
Boston,2018-06,1356092.2222222222,5beds
Boston,2018-07,1366494.888888889,5beds
Boston,2018-08,1372870.888888889,5beds
Boston,2018-09,1374861.6666666667,5beds
Boston,2018-10,1379259.7777777778,5beds
Boston,2018-11,1384429.5555555555,5beds
Boston,2018-12,1391690.7777777778,5beds
Boston,2019-01,1393601.111111111,5beds
Boston,2019-02,1390636.4444444445,5beds
Boston,2019-03,1388594.6666666667,5beds
Boston,2019-04,1391572.5555555555,5beds
Boston,2019-05,1399570.6666666667,5beds
Boston,2019-06,1405662.2222222222,5beds
Boston,2019-07,1407816.5555555555,5beds
Boston,2019-08,1409925.2222222222,5beds
Boston,2019-09,1408839.7777777778,5beds
Boston,2019-10,1409027.7777777778,5beds
Boston,2019-11,1406328.2222222222,5beds
Boston,2019-12,1405957.888888889,5beds
Boston,2020-01,1408768.888888889,5beds
Boston,2020-02,1414353.6666666667,5beds
Boston,2020-03,1422607.7777777778,5beds
Boston,2020-04,1425222.111111111,5beds
Boston,2020-05,1422719.2222222222,5beds
Boston,2020-06,1416196.5555555555,5beds
Boston,2020-07,1414744.2222222222,5beds
Boston,2020-08,1423504.3333333333,5beds
Boston,2020-09,1439204.111111111,5beds
Boston,2020-10,1453832.0,5beds
Boston,2020-11,1461337.6666666667,5beds
Boston,2020-12,1462728.7777777778,5beds
Boston,2021-01,1463921.5555555555,5beds
Boston,2021-02,1468870.4444444445,5beds
Boston,2021-03,1794601.3333333333,5beds
Boston,2021-04,1688375.5,5beds
Boston,2021-05,1693148.1,5beds
Boston,2021-06,1714948.6,5beds
Boston,2021-07,1735185.0,5beds
Boston,2021-08,1748326.4,5beds
Boston,2021-09,1748427.5,5beds
Boston,2021-10,1747992.6,5beds
Boston,2021-11,1756574.8,5beds
Boston,2021-12,1778196.7,5beds
Boston,2022-01,1796298.3,5beds
Boston,2022-02,1814779.3,5beds
Boston,2022-03,1828619.5,5beds
Chicago,2018-01,839403.9090909091,5beds
Chicago,2018-02,846410.8181818182,5beds
Chicago,2018-03,845991.0454545454,5beds
Chicago,2018-04,844649.3636363636,5beds
Chicago,2018-05,842618.4090909091,5beds
Chicago,2018-06,841154.2727272727,5beds
Chicago,2018-07,840044.7272727273,5beds
Chicago,2018-08,838171.3181818182,5beds
Chicago,2018-09,839806.5454545454,5beds
Chicago,2018-10,841380.2727272727,5beds
Chicago,2018-11,845352.3181818182,5beds
Chicago,2018-12,849027.7272727273,5beds
Chicago,2019-01,849584.8181818182,5beds
Chicago,2019-02,850192.6363636364,5beds
Chicago,2019-03,849855.9545454546,5beds
Chicago,2019-04,850011.9090909091,5beds
Chicago,2019-05,847460.4545454546,5beds
Chicago,2019-06,845013.5909090909,5beds
Chicago,2019-07,844277.6363636364,5beds
Chicago,2019-08,844232.7727272727,5beds
Chicago,2019-09,843033.0454545454,5beds
Chicago,2019-10,841870.7272727273,5beds
Chicago,2019-11,841098.8636363636,5beds
Chicago,2019-12,841595.5909090909,5beds
Chicago,2020-01,911947.6521739131,5beds
Chicago,2020-02,913119.3478260869,5beds
Chicago,2020-03,912120.4347826086,5beds
Chicago,2020-04,910913.2173913043,5beds
Chicago,2020-05,908750.5652173914,5beds
Chicago,2020-06,876284.9583333334,5beds
Chicago,2020-07,880980.0416666666,5beds
Chicago,2020-08,886989.5,5beds
Chicago,2020-09,880817.24,5beds
Chicago,2020-10,888708.48,5beds
Chicago,2020-11,896397.36,5beds
Chicago,2020-12,909377.1538461539,5beds
Chicago,2021-01,910276.3461538461,5beds
Chicago,2021-02,914255.6538461539,5beds
Chicago,2021-03,917138.88,5beds
Chicago,2021-04,921676.3846153846,5beds
Chicago,2021-05,942196.8,5beds
Chicago,2021-06,925058.8461538461,5beds
Chicago,2021-07,930132.8846153846,5beds
Chicago,2021-08,936117.9615384615,5beds
Chicago,2021-09,941941.6923076923,5beds
Chicago,2021-10,948094.5,5beds
Chicago,2021-11,957743.6538461539,5beds
Chicago,2021-12,968375.6923076923,5beds
Chicago,2022-01,977363.0769230769,5beds
Chicago,2022-02,979838.1538461539,5beds
Chicago,2022-03,985296.1538461539,5beds
Detroit,2020-05,72778.0,5beds
Detroit,2020-06,72693.0,5beds
Detroit,2020-07,65756.5,5beds
Detroit,2020-08,65945.0,5beds
Detroit,2020-09,66905.5,5beds
Detroit,2020-10,67934.0,5beds
Detroit,2020-11,69303.5,5beds
Detroit,2020-12,69135.33333333333,5beds
Detroit,2021-01,71449.0,5beds
Detroit,2021-02,75752.0,5beds
Detroit,2021-03,70661.0,5beds
Detroit,2021-04,72068.0,5beds
Detroit,2021-05,80082.0,5beds
Detroit,2021-06,75179.5,5beds
Detroit,2021-07,76482.0,5beds
Detroit,2021-08,77092.5,5beds
Detroit,2021-09,85058.0,5beds
Detroit,2021-10,85723.33333333333,5beds
Detroit,2021-11,85850.0,5beds
Detroit,2021-12,86834.66666666667,5beds
Detroit,2022-01,87603.33333333333,5beds
Detroit,2022-02,88331.0,5beds
Detroit,2022-03,88983.66666666667,5beds
Los Angeles,2018-01,2043155.534883721,5beds
Los Angeles,2018-02,2066710.1860465116,5beds
Los Angeles,2018-03,2151254.3863636362,5beds
Los Angeles,2018-04,2164072.409090909,5beds
Los Angeles,2018-05,2168694.6363636362,5beds
Los Angeles,2018-06,2177098.8181818184,5beds
Los Angeles,2018-07,2160470.909090909,5beds
Los Angeles,2018-08,2154195.590909091,5beds
Los Angeles,2018-09,2148132.6363636362,5beds
Los Angeles,2018-10,2169486.272727273,5beds
Los Angeles,2018-11,2179293.409090909,5beds
Los Angeles,2018-12,2177822.090909091,5beds
Los Angeles,2019-01,2178300.8636363638,5beds
Los Angeles,2019-02,2174253.7045454546,5beds
Los Angeles,2019-03,2172250.977272727,5beds
Los Angeles,2019-04,2176266.340909091,5beds
Los Angeles,2019-05,2182923.8863636362,5beds
Los Angeles,2019-06,2194886.090909091,5beds
Los Angeles,2019-07,2173557.7954545454,5beds
Los Angeles,2019-08,2164178.727272727,5beds
Los Angeles,2019-09,2155365.8181818184,5beds
Los Angeles,2019-10,2175027.2045454546,5beds
Los Angeles,2019-11,2181912.8181818184,5beds
Los Angeles,2019-12,2189987.909090909,5beds
Los Angeles,2020-01,2194925.7045454546,5beds
Los Angeles,2020-02,2215587.7954545454,5beds
Los Angeles,2020-03,2237154.2045454546,5beds
Los Angeles,2020-04,2181795.1627906975,5beds
Los Angeles,2020-05,2238615.4545454546,5beds
Los Angeles,2020-06,2222929.5681818184,5beds
Los Angeles,2020-07,2235106.0454545454,5beds
Los Angeles,2020-08,2272983.75,5beds
Los Angeles,2020-09,2316850.159090909,5beds
Los Angeles,2020-10,2346923.75,5beds
Los Angeles,2020-11,2366661.227272727,5beds
Los Angeles,2020-12,2350385.1555555556,5beds
Los Angeles,2021-01,2355738.9111111113,5beds
Los Angeles,2021-02,2369804.0222222223,5beds
Los Angeles,2021-03,2377400.466666667,5beds
Los Angeles,2021-04,2395186.8,5beds
Los Angeles,2021-05,2452103.4318181816,5beds
Los Angeles,2021-06,2418338.2558139535,5beds
Los Angeles,2021-07,2551339.25,5beds
Los Angeles,2021-08,2559982.822222222,5beds
Los Angeles,2021-09,2668686.069767442,5beds
Los Angeles,2021-10,2616137.465116279,5beds
Los Angeles,2021-11,2568742.0,5beds
Los Angeles,2021-12,2703116.7209302327,5beds
Los Angeles,2022-01,2678335.5454545454,5beds
Los Angeles,2022-02,2662086.5555555555,5beds
Los Angeles,2022-03,2701522.2444444443,5beds
New York,2018-01,3377637.382352941,5beds
New York,2018-02,3392137.470588235,5beds
New York,2018-03,3400299.970588235,5beds
New York,2018-04,3391025.470588235,5beds
New York,2018-05,3365477.529411765,5beds
New York,2018-06,3347006.3235294116,5beds
New York,2018-07,3345628.1764705884,5beds
New York,2018-08,3360199.117647059,5beds
New York,2018-09,3377700.8529411764,5beds
New York,2018-10,3393159.7352941176,5beds
New York,2018-11,3466963.757575758,5beds
New York,2018-12,3398060.2647058824,5beds
New York,2019-01,3588387.1142857145,5beds
New York,2019-02,3569633.4857142856,5beds
New York,2019-03,3562537.314285714,5beds
New York,2019-04,3565529.8285714285,5beds
New York,2019-05,3565958.1142857145,5beds
New York,2019-06,3555493.5142857144,5beds
New York,2019-07,3557158.6285714284,5beds
New York,2019-08,3638473.611111111,5beds
New York,2019-09,3599224.611111111,5beds
New York,2019-10,3566833.527777778,5beds
New York,2019-11,3484342.5405405406,5beds
New York,2019-12,3556151.0,5beds
New York,2020-01,3494746.135135135,5beds
New York,2020-02,3621339.447368421,5beds
New York,2020-03,3608854.210526316,5beds
New York,2020-04,3675654.189189189,5beds
New York,2020-05,3676839.4594594594,5beds
New York,2020-06,3623267.710526316,5beds
New York,2020-07,3588816.9210526315,5beds
New York,2020-08,3521542.0,5beds
New York,2020-09,3604829.5135135134,5beds
New York,2020-10,3435456.425,5beds
New York,2020-11,3690272.3243243243,5beds
New York,2020-12,3437007.2439024393,5beds
New York,2021-01,3440138.0,5beds
New York,2021-02,3437799.2926829266,5beds
New York,2021-03,3435683.487804878,5beds
New York,2021-04,3426871.880952381,5beds
New York,2021-05,3430214.761904762,5beds
New York,2021-06,3427556.880952381,5beds
New York,2021-07,3488517.6585365855,5beds
New York,2021-08,3508127.6829268294,5beds
New York,2021-09,3544149.6341463416,5beds
New York,2021-10,3504028.1666666665,5beds
New York,2021-11,3461741.930232558,5beds
New York,2021-12,3516422.1428571427,5beds
New York,2022-01,3465658.6744186045,5beds
New York,2022-02,3467294.6744186045,5beds
New York,2022-03,3549448.6666666665,5beds
Philadelphia,2018-01,451728.3076923077,5beds
Philadelphia,2018-02,536037.5714285715,5beds
Philadelphia,2018-03,544875.1428571428,5beds
Philadelphia,2018-04,551591.7857142857,5beds
Philadelphia,2018-05,555669.2857142857,5beds
Philadelphia,2018-06,557985.2142857143,5beds
Philadelphia,2018-07,560570.4285714285,5beds
Philadelphia,2018-08,563222.2142857143,5beds
Philadelphia,2018-09,566987.5714285715,5beds
Philadelphia,2018-10,570692.0,5beds
Philadelphia,2018-11,575963.9285714285,5beds
Philadelphia,2018-12,581940.8571428572,5beds
Philadelphia,2019-01,581953.5714285715,5beds
Philadelphia,2019-02,554900.5333333333,5beds
Philadelphia,2019-03,550767.3333333334,5beds
Philadelphia,2019-04,550245.4666666667,5beds
Philadelphia,2019-05,549816.6666666666,5beds
Philadelphia,2019-06,548549.8,5beds
Philadelphia,2019-07,548895.8666666667,5beds
Philadelphia,2019-08,548487.5333333333,5beds
Philadelphia,2019-09,549348.4,5beds
Philadelphia,2019-10,531602.8125,5beds
Philadelphia,2019-11,531716.75,5beds
Philadelphia,2019-12,532674.0625,5beds
Philadelphia,2020-01,534109.875,5beds
Philadelphia,2020-02,537248.875,5beds
Philadelphia,2020-03,541264.5625,5beds
Philadelphia,2020-04,523523.29411764705,5beds
Philadelphia,2020-05,524421.8235294118,5beds
Philadelphia,2020-06,523982.8823529412,5beds
Philadelphia,2020-07,524827.6470588235,5beds
Philadelphia,2020-08,531168.7058823529,5beds
Philadelphia,2020-09,515512.77777777775,5beds
Philadelphia,2020-10,522413.22222222225,5beds
Philadelphia,2020-11,526172.2777777778,5beds
Philadelphia,2020-12,530339.5,5beds
Philadelphia,2021-01,516497.05263157893,5beds
Philadelphia,2021-02,521832.6842105263,5beds
Philadelphia,2021-03,545528.2222222222,5beds
Philadelphia,2021-04,529295.7368421053,5beds
Philadelphia,2021-05,536040.95,5beds
Philadelphia,2021-06,549631.9,5beds
Philadelphia,2021-07,531906.8571428572,5beds
Philadelphia,2021-08,531401.4285714285,5beds
Philadelphia,2021-09,530865.9047619047,5beds
Philadelphia,2021-10,549357.0,5beds
Philadelphia,2021-11,533653.3333333334,5beds
Philadelphia,2021-12,535086.0,5beds
Philadelphia,2022-01,526914.1818181818,5beds
Philadelphia,2022-02,526013.5454545454,5beds
Philadelphia,2022-03,525694.0909090909,5beds
Pittsburgh,2018-01,148970.0,5beds
Pittsburgh,2018-02,148852.0,5beds
Pittsburgh,2018-03,149771.0,5beds
Pittsburgh,2018-04,150989.0,5beds
Pittsburgh,2018-05,151509.0,5beds
Pittsburgh,2018-06,150618.0,5beds
Pittsburgh,2018-07,149371.0,5beds
Pittsburgh,2018-08,149644.0,5beds
Pittsburgh,2018-09,149852.0,5beds
Pittsburgh,2018-10,148757.0,5beds
Pittsburgh,2018-11,148464.0,5beds
Pittsburgh,2018-12,148733.0,5beds
Pittsburgh,2019-01,151154.0,5beds
Pittsburgh,2019-02,153348.0,5beds
Pittsburgh,2019-03,154819.0,5beds
Pittsburgh,2019-04,154911.0,5beds
Pittsburgh,2019-05,156152.0,5beds
Pittsburgh,2019-06,156440.0,5beds
Pittsburgh,2019-07,158752.0,5beds
Pittsburgh,2019-08,159600.0,5beds
Pittsburgh,2019-09,160652.0,5beds
Pittsburgh,2019-10,162271.0,5beds
Pittsburgh,2019-11,163734.0,5beds
Pittsburgh,2019-12,166426.0,5beds
Pittsburgh,2020-01,165490.0,5beds
Pittsburgh,2020-02,164064.0,5beds
Pittsburgh,2020-03,163497.0,5beds
Pittsburgh,2020-04,163667.0,5beds
Pittsburgh,2020-05,164144.0,5beds
Pittsburgh,2020-06,163817.0,5beds
Pittsburgh,2020-07,166301.0,5beds
Pittsburgh,2020-08,171294.0,5beds
Pittsburgh,2020-09,176810.0,5beds
Pittsburgh,2020-10,182859.0,5beds
Pittsburgh,2020-11,186923.0,5beds
Pittsburgh,2020-12,235621.5,5beds
Pittsburgh,2021-01,406601.3333333333,5beds
Pittsburgh,2021-02,410448.0,5beds
Pittsburgh,2021-03,413181.0,5beds
Pittsburgh,2021-04,416131.6666666667,5beds
Pittsburgh,2021-05,422394.6666666667,5beds
Pittsburgh,2021-06,428117.3333333333,5beds
Pittsburgh,2021-07,430967.0,5beds
Pittsburgh,2021-08,432875.3333333333,5beds
Pittsburgh,2021-09,433586.6666666667,5beds
Pittsburgh,2021-10,436109.6666666667,5beds
Pittsburgh,2021-11,437800.3333333333,5beds
Pittsburgh,2021-12,441864.3333333333,5beds
Pittsburgh,2022-01,446455.0,5beds
Pittsburgh,2022-02,454258.6666666667,5beds
Pittsburgh,2022-03,459984.3333333333,5beds
San Francisco,2018-01,4113745.0,5beds
San Francisco,2018-02,4121349.727272727,5beds
San Francisco,2018-03,4164758.272727273,5beds
San Francisco,2018-04,4218074.909090909,5beds
San Francisco,2018-05,4219555.2727272725,5beds
San Francisco,2018-06,4254335.181818182,5beds
San Francisco,2018-07,4281955.454545454,5beds
San Francisco,2018-08,4363250.909090909,5beds
San Francisco,2018-09,4411347.0,5beds
San Francisco,2018-10,4480302.545454546,5beds
San Francisco,2018-11,4498787.454545454,5beds
San Francisco,2018-12,4502234.2727272725,5beds
San Francisco,2019-01,4516716.636363637,5beds
San Francisco,2019-02,4522204.909090909,5beds
San Francisco,2019-03,4516519.636363637,5beds
San Francisco,2019-04,4489676.090909091,5beds
San Francisco,2019-05,4497549.454545454,5beds
San Francisco,2019-06,4504231.545454546,5beds
San Francisco,2019-07,4437696.2727272725,5beds
San Francisco,2019-08,4387156.363636363,5beds
San Francisco,2019-09,4346986.545454546,5beds
San Francisco,2019-10,4425447.090909091,5beds
San Francisco,2019-11,4472589.0,5beds
San Francisco,2019-12,4542715.545454546,5beds
San Francisco,2020-01,4545773.7272727275,5beds
San Francisco,2020-02,4567004.909090909,5beds
San Francisco,2020-03,4553106.636363637,5beds
San Francisco,2020-04,4559651.909090909,5beds
San Francisco,2020-05,4504827.090909091,5beds
San Francisco,2020-06,4454148.0,5beds
San Francisco,2020-07,4400598.545454546,5beds
San Francisco,2020-08,4441626.090909091,5beds
San Francisco,2020-09,4457725.2727272725,5beds
San Francisco,2020-10,4445968.636363637,5beds
San Francisco,2020-11,4375730.2727272725,5beds
San Francisco,2020-12,4337866.545454546,5beds
San Francisco,2021-01,4314387.818181818,5beds
San Francisco,2021-02,4314895.2727272725,5beds
San Francisco,2021-03,4324062.818181818,5beds
San Francisco,2021-04,4326238.454545454,5beds
San Francisco,2021-05,4353517.818181818,5beds
San Francisco,2021-06,4375816.454545454,5beds
San Francisco,2021-07,4446431.545454546,5beds
San Francisco,2021-08,4492366.7272727275,5beds
San Francisco,2021-09,4559808.818181818,5beds
San Francisco,2021-10,4606672.363636363,5beds
San Francisco,2021-11,4637674.909090909,5beds
San Francisco,2021-12,4647394.909090909,5beds
San Francisco,2022-01,4648175.545454546,5beds
San Francisco,2022-02,4856036.3,5beds
San Francisco,2022-03,4786400.545454546,5beds
Seattle,2018-01,1247123.5,5beds
Seattle,2018-02,1271849.375,5beds
Seattle,2018-03,1292185.0,5beds
Seattle,2018-04,1302210.3125,5beds
Seattle,2018-05,1301620.125,5beds
Seattle,2018-06,1298587.75,5beds
Seattle,2018-07,1292883.6875,5beds
Seattle,2018-08,1290601.4375,5beds
Seattle,2018-09,1292634.875,5beds
Seattle,2018-10,1335107.1333333333,5beds
Seattle,2018-11,1293490.5,5beds
Seattle,2018-12,1288189.8125,5beds
Seattle,2019-01,1282946.125,5beds
Seattle,2019-02,1275901.3125,5beds
Seattle,2019-03,1270014.875,5beds
Seattle,2019-04,1262844.1875,5beds
Seattle,2019-05,1256680.875,5beds
Seattle,2019-06,1249700.9375,5beds
Seattle,2019-07,1248358.25,5beds
Seattle,2019-08,1249685.375,5beds
Seattle,2019-09,1250182.8125,5beds
Seattle,2019-10,1249048.1875,5beds
Seattle,2019-11,1255503.9375,5beds
Seattle,2019-12,1276605.9375,5beds
Seattle,2020-01,1292677.0,5beds
Seattle,2020-02,1305110.9375,5beds
Seattle,2020-03,1308561.75,5beds
Seattle,2020-04,1315314.8125,5beds
Seattle,2020-05,1311029.25,5beds
Seattle,2020-06,1308567.9375,5beds
Seattle,2020-07,1313248.4375,5beds
Seattle,2020-08,1333480.6875,5beds
Seattle,2020-09,1352815.1875,5beds
Seattle,2020-10,1372874.4375,5beds
Seattle,2020-11,1387553.5,5beds
Seattle,2020-12,1391964.4375,5beds
Seattle,2021-01,1397217.25,5beds
Seattle,2021-02,1403476.1875,5beds
Seattle,2021-03,1457676.6,5beds
Seattle,2021-04,1433510.9375,5beds
Seattle,2021-05,1452206.4375,5beds
Seattle,2021-06,1487041.9375,5beds
Seattle,2021-07,1508118.875,5beds
Seattle,2021-08,1524977.5,5beds
Seattle,2021-09,1531348.5625,5beds
Seattle,2021-10,1537928.1875,5beds
Seattle,2021-11,1558220.5625,5beds
Seattle,2021-12,1576302.5625,5beds
Seattle,2022-01,1601080.0,5beds
Seattle,2022-02,1624162.9375,5beds
Seattle,2022-03,1663604.5,5beds
Washington,2018-01,1323526.8333333333,5beds
Washington,2018-02,1329093.25,5beds
Washington,2018-03,1280631.2727272727,5beds
Washington,2018-04,1297376.75,5beds
Washington,2018-05,1259465.5454545454,5beds
Washington,2018-06,1294929.4166666667,5beds
Washington,2018-07,1303969.0,5beds
Washington,2018-08,1310922.9166666667,5beds
Washington,2018-09,1317035.8333333333,5beds
Washington,2018-10,1327267.5833333333,5beds
Washington,2018-11,1338981.1666666667,5beds
Washington,2018-12,1347336.0833333333,5beds
Washington,2019-01,1354085.0833333333,5beds
Washington,2019-02,1355836.5,5beds
Washington,2019-03,1364318.5,5beds
Washington,2019-04,1373767.0833333333,5beds
Washington,2019-05,1380652.4166666667,5beds
Washington,2019-06,1379233.5,5beds
Washington,2019-07,1371091.75,5beds
Washington,2019-08,1372264.0,5beds
Washington,2019-09,1379183.25,5beds
Washington,2019-10,1385715.4166666667,5beds
Washington,2019-11,1387879.75,5beds
Washington,2019-12,1388926.1666666667,5beds
Washington,2020-01,1397540.5,5beds
Washington,2020-02,1402467.5,5beds
Washington,2020-03,1406210.9166666667,5beds
Washington,2020-04,1412015.5833333333,5beds
Washington,2020-05,1402597.1666666667,5beds
Washington,2020-06,1395194.0,5beds
Washington,2020-07,1384595.5,5beds
Washington,2020-08,1394352.25,5beds
Washington,2020-09,1407636.5833333333,5beds
Washington,2020-10,1416489.1666666667,5beds
Washington,2020-11,1427623.0833333333,5beds
Washington,2020-12,1429546.8333333333,5beds
Washington,2021-01,1434973.75,5beds
Washington,2021-02,1435858.0833333333,5beds
Washington,2021-03,1449108.0833333333,5beds
Washington,2021-04,1458618.9166666667,5beds
Washington,2021-05,1476514.3333333333,5beds
Washington,2021-06,1485858.6666666667,5beds
Washington,2021-07,1496233.5,5beds
Washington,2021-08,1497946.0833333333,5beds
Washington,2021-09,1590093.4545454546,5beds
Washington,2021-10,1513283.0833333333,5beds
Washington,2021-11,1521706.3333333333,5beds
Washington,2021-12,1531810.0,5beds
Washington,2022-01,1540645.25,5beds
Washington,2022-02,1559032.8333333333,5beds
Washington,2022-03,1574221.6666666667,5beds
Boston,2018-01,1117915.0,single_family_home
Boston,2018-02,1122017.8181818181,single_family_home
Boston,2018-03,1129325.8181818181,single_family_home
Boston,2018-04,1133793.0909090908,single_family_home
Boston,2018-05,1137125.0,single_family_home
Boston,2018-06,1140119.7272727273,single_family_home
Boston,2018-07,1146886.6363636365,single_family_home
Boston,2018-08,1150817.8181818181,single_family_home
Boston,2018-09,1152346.0,single_family_home
Boston,2018-10,1152567.8181818181,single_family_home
Boston,2018-11,1154396.1818181819,single_family_home
Boston,2018-12,1157408.3636363635,single_family_home
Boston,2019-01,1157552.0909090908,single_family_home
Boston,2019-02,1152403.2727272727,single_family_home
Boston,2019-03,1150288.9090909092,single_family_home
Boston,2019-04,1152746.5454545454,single_family_home
Boston,2019-05,1162515.3636363635,single_family_home
Boston,2019-06,1168235.9090909092,single_family_home
Boston,2019-07,1168524.3636363635,single_family_home
Boston,2019-08,1167918.0,single_family_home
Boston,2019-09,1166871.3636363635,single_family_home
Boston,2019-10,1169642.7272727273,single_family_home
Boston,2019-11,1168321.1818181819,single_family_home
Boston,2019-12,1169961.4545454546,single_family_home
Boston,2020-01,1173412.7272727273,single_family_home
Boston,2020-02,1182669.0,single_family_home
Boston,2020-03,1191858.9090909092,single_family_home
Boston,2020-04,1196690.9090909092,single_family_home
Boston,2020-05,1196099.7272727273,single_family_home
Boston,2020-06,1189007.6363636365,single_family_home
Boston,2020-07,1185072.1818181819,single_family_home
Boston,2020-08,1189196.9090909092,single_family_home
Boston,2020-09,1201825.0,single_family_home
Boston,2020-10,1215078.0,single_family_home
Boston,2020-11,1224965.1818181819,single_family_home
Boston,2020-12,1229444.9090909092,single_family_home
Boston,2021-01,1231525.6363636365,single_family_home
Boston,2021-02,1236754.1818181819,single_family_home
Boston,2021-03,1298365.5,single_family_home
Boston,2021-04,1243938.4545454546,single_family_home
Boston,2021-05,1260176.5833333333,single_family_home
Boston,2021-06,1273980.8333333333,single_family_home
Boston,2021-07,1285898.4166666667,single_family_home
Boston,2021-08,1294887.0,single_family_home
Boston,2021-09,1295446.6666666667,single_family_home
Boston,2021-10,1294625.8333333333,single_family_home
Boston,2021-11,1297906.5833333333,single_family_home
Boston,2021-12,1312337.0,single_family_home
Boston,2022-01,1326744.4166666667,single_family_home
Boston,2022-02,1342341.5,single_family_home
Boston,2022-03,1321101.076923077,single_family_home
Chicago,2018-01,431748.724137931,single_family_home
Chicago,2018-02,435212.0,single_family_home
Chicago,2018-03,435520.8620689655,single_family_home
Chicago,2018-04,434266.8620689655,single_family_home
Chicago,2018-05,432551.5517241379,single_family_home
Chicago,2018-06,431347.5172413793,single_family_home
Chicago,2018-07,430473.8275862069,single_family_home
Chicago,2018-08,429341.8620689655,single_family_home
Chicago,2018-09,429887.4482758621,single_family_home
Chicago,2018-10,430089.4137931034,single_family_home
Chicago,2018-11,431379.6206896552,single_family_home
Chicago,2018-12,432142.1724137931,single_family_home
Chicago,2019-01,430936.8965517241,single_family_home
Chicago,2019-02,430085.2413793103,single_family_home
Chicago,2019-03,429319.5172413793,single_family_home
Chicago,2019-04,430190.6551724138,single_family_home
Chicago,2019-05,429702.275862069,single_family_home
Chicago,2019-06,428961.8620689655,single_family_home
Chicago,2019-07,428010.2068965517,single_family_home
Chicago,2019-08,427502.6551724138,single_family_home
Chicago,2019-09,427092.0,single_family_home
Chicago,2019-10,426965.3793103448,single_family_home
Chicago,2019-11,426995.7931034483,single_family_home
Chicago,2019-12,427092.1724137931,single_family_home
Chicago,2020-01,427988.3103448276,single_family_home
Chicago,2020-02,429649.1724137931,single_family_home
Chicago,2020-03,430491.4482758621,single_family_home
Chicago,2020-04,430717.9310344828,single_family_home
Chicago,2020-05,429954.6551724138,single_family_home
Chicago,2020-06,420553.6,single_family_home
Chicago,2020-07,422150.4,single_family_home
Chicago,2020-08,424496.4666666667,single_family_home
Chicago,2020-09,426238.0333333333,single_family_home
Chicago,2020-10,430675.2580645161,single_family_home
Chicago,2020-11,433620.03225806454,single_family_home
Chicago,2020-12,435150.4516129032,single_family_home
Chicago,2021-01,435197.77419354836,single_family_home
Chicago,2021-02,438155.2580645161,single_family_home
Chicago,2021-03,438412.73333333334,single_family_home
Chicago,2021-04,444196.7419354839,single_family_home
Chicago,2021-05,446085.1666666667,single_family_home
Chicago,2021-06,442291.46875,single_family_home
Chicago,2021-07,443566.90625,single_family_home
Chicago,2021-08,447442.03125,single_family_home
Chicago,2021-09,449569.34375,single_family_home
Chicago,2021-10,451884.1875,single_family_home
Chicago,2021-11,454899.625,single_family_home
Chicago,2021-12,457481.78125,single_family_home
Chicago,2022-01,459819.0625,single_family_home
Chicago,2022-02,460698.375,single_family_home
Chicago,2022-03,463254.40625,single_family_home
Detroit,2020-05,44808.0,single_family_home
Detroit,2020-06,44358.0,single_family_home
Detroit,2020-07,42059.5,single_family_home
Detroit,2020-08,42406.5,single_family_home
Detroit,2020-09,43327.0,single_family_home
Detroit,2020-10,44576.5,single_family_home
Detroit,2020-11,45950.0,single_family_home
Detroit,2020-12,46921.0,single_family_home
Detroit,2021-01,48270.666666666664,single_family_home
Detroit,2021-02,51091.0,single_family_home
Detroit,2021-03,48161.5,single_family_home
Detroit,2021-04,49067.5,single_family_home
Detroit,2021-05,53373.666666666664,single_family_home
Detroit,2021-06,51656.5,single_family_home
Detroit,2021-07,52572.5,single_family_home
Detroit,2021-08,53229.5,single_family_home
Detroit,2021-09,58387.333333333336,single_family_home
Detroit,2021-10,59754.333333333336,single_family_home
Detroit,2021-11,60716.0,single_family_home
Detroit,2021-12,61293.666666666664,single_family_home
Detroit,2022-01,62049.666666666664,single_family_home
Detroit,2022-02,62701.0,single_family_home
Detroit,2022-03,63566.0,single_family_home
Los Angeles,2018-01,1211015.608695652,single_family_home
Los Angeles,2018-02,1224174.847826087,single_family_home
Los Angeles,2018-03,1273826.1914893617,single_family_home
Los Angeles,2018-04,1285804.3617021276,single_family_home
Los Angeles,2018-05,1291287.7659574468,single_family_home
Los Angeles,2018-06,1297627.6170212766,single_family_home
Los Angeles,2018-07,1292473.2340425532,single_family_home
Los Angeles,2018-08,1293439.0,single_family_home
Los Angeles,2018-09,1294119.4680851065,single_family_home
Los Angeles,2018-10,1307271.2127659575,single_family_home
Los Angeles,2018-11,1313315.914893617,single_family_home
Los Angeles,2018-12,1313657.6382978724,single_family_home
Los Angeles,2019-01,1313344.2978723405,single_family_home
Los Angeles,2019-02,1310331.7872340425,single_family_home
Los Angeles,2019-03,1307371.829787234,single_family_home
